disease_id	disease_scope	priva_scope	scope_review_status	scope_evidence	scope_reference	scope_note	reviewer_model	reviewed_at_hkt
OMIM:181000	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:181000;PMID:29299831;PMID:10430755	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:181500	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:181500;PMID:7669819	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence TAS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:182940	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:182940	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence TAS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:183090	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:8896555;OMIM:183090;PMID:17850638;ORPHADATA_PRODUCT6:2026-06-23;ORPHA:98756	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ATXN2. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:188050	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:188050	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence TAS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:188055	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:188055	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence TAS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:188580	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:188580	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:190300	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:190300	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:192500	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:8528244;OMIM:192500;PMID:26344792;PMID:30008122	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence PCS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:193300	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:193300;PMID:17609489;ORPHADATA_PRODUCT6:2026-06-23;ORPHA:892;PMID:12097293	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) VHL. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:203200	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:203200;ORPHADATA_PRODUCT6:2026-06-23;ORPHA:79432;PMID:12876664	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) OCA2. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:208550	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:208550	Retained for review: HPO reports Mendelian inheritance (HP:0000007; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:209900	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:9039982;OMIM:209900;PMID:26762677;PMID:31997113;PMID:22940089;PMID:34526762;PMID:34262361;PMID:18669544	Retained for review: HPO reports Mendelian inheritance (HP:0000007; evidence PCS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:211400	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:16207733;OMIM:211400	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence PCS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:212750	conflicting_inheritance	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;HPO_non_monogenic_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:212750	Retained for review because HPO contains both Mendelian and non-monogenic inheritance assertions. No assessed exact disease-and-gene Orphadata germline association resolved that conflict.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:215600	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:9011570;OMIM:215600;PMID:2311216;PMID:3426740	Retained for review: HPO reports Mendelian inheritance (HP:0000007; evidence PCS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:219700	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:219700;PMID:30558651;PMID:26826884;PMID:10777364;PMID:32539862;PMID:21594779;PMID:25640976;ORPHADATA_PRODUCT6:2026-06-23;ORPHA:586;PMID:22214395;PMID:18424453	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CFTR. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:220290	conflicting_inheritance	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;HPO_non_monogenic_inheritance;MONDO_ancestor:MONDO:0003847;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;PMID:9139825;PMID:19050930;OMIM:220290	Retained for review because HPO contains both Mendelian and non-monogenic inheritance assertions. No assessed exact disease-and-gene Orphadata germline association resolved that conflict.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:222100	complex_susceptibility_candidate	review	manual_review_unresolved	manual_evidence_review;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:222100;PMID:9357814;PMID:17659063;PMID:16731998	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:226400	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:226400	Retained for review: HPO reports Mendelian inheritance (HP:0000007; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:235200	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_ancestor:MONDO:0003847;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:235200	Retained for review: HPO reports Mendelian inheritance (HP:0000007; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:235400	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:235400	Retained for review: HPO reports Mendelian inheritance (HP:0000006,HP:0000007; evidence IEA), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:245300	complex_susceptibility_candidate	review	manual_review_unresolved	manual_evidence_review;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:245300	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
OMIM:246300	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;HPO_mendelian_inheritance;MONDO_subset:predisposition;MONDO_subset:omim_susceptibility;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;OMIM:246300	Retained for review: HPO reports Mendelian inheritance (HP:0000006; evidence TAS), but MONDO marks a susceptibility/predisposition context and no assessed exact disease-and-gene Orphadata germline association independently resolves whether this is monogenic or complex.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
